country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index
High-income countries,2020-01-04,2.0,2.0,,0.001451245,0.001451245,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-05,1.0,0.0,,0.0007256225,0.0,,3.0,3.0,,0.0021768676,0.0021768676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-06,1.0,0.0,,0.0007256225,0.0,,3.0,0.0,,0.0021768676,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-07,1.0,0.0,,0.0007256225,0.0,,3.0,0.0,,0.0021768676,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-08,2.0,1.0,,0.001451245,0.0007256225,,3.0,0.0,,0.0021768676,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-09,2.0,0.0,0.5,0.001451245,0.0,0.00036281126,3.0,0.0,0.5,0.0021768676,0.0,0.00036281126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-10,2.0,0.0,0.42857143,0.001451245,0.0,0.0003109811,3.0,0.0,0.42857143,0.0021768676,0.0,0.0003109811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-11,2.0,0.0,0.14285715,0.001451245,0.0,0.000103660364,3.0,0.0,0.42857143,0.0021768676,0.0,0.0003109811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-12,2.0,0.0,0.14285715,0.001451245,0.0,0.000103660364,3.0,0.0,0.0,0.0021768676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-13,2.0,0.0,0.14285715,0.001451245,0.0,0.000103660364,3.0,0.0,0.0,0.0021768676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-14,3.0,1.0,0.2857143,0.0021768676,0.0007256225,0.00020732073,3.0,0.0,0.0,0.0021768676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-15,3.0,0.0,0.14285715,0.0021768676,0.0,0.000103660364,3.0,0.0,0.0,0.0021768676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-16,3.0,0.0,0.14285715,0.0021768676,0.0,0.000103660364,3.0,0.0,0.0,0.0021768676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-17,3.0,0.0,0.14285715,0.0021768676,0.0,0.000103660364,3.0,0.0,0.0,0.0021768676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-18,3.0,0.0,0.14285715,0.0021768676,0.0,0.000103660364,3.0,0.0,0.0,0.0021768676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-19,6.0,3.0,0.5714286,0.004353735,0.0021768676,0.00041464146,3.0,0.0,0.0,0.0021768676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-20,7.0,1.0,0.71428573,0.005079358,0.0007256225,0.0005183018,3.0,0.0,0.0,0.0021768676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-21,7.0,0.0,0.5714286,0.005079358,0.0,0.00041464146,3.0,0.0,0.0,0.0021768676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-22,7.0,0.0,0.5714286,0.005079358,0.0,0.00041464146,3.0,0.0,0.0,0.0021768676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-23,7.0,0.0,0.5714286,0.005079358,0.0,0.00041464146,3.0,0.0,0.0,0.0021768676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-24,9.0,2.0,0.85714287,0.006530603,0.001451245,0.0006219622,3.0,0.0,0.0,0.0021768676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-25,18.0,9.0,2.142857,0.013061206,0.006530603,0.0015549054,3.0,0.0,0.0,0.0021768676,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-26,31.0,13.0,3.5714285,0.0224943,0.0094330935,0.0025915091,6.0,3.0,0.42857143,0.004353735,0.0021768676,0.0003109811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-27,33.0,2.0,3.7142856,0.023945544,0.001451245,0.0026951695,6.0,0.0,0.42857143,0.004353735,0.0,0.0003109811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-28,37.0,4.0,4.285714,0.026848035,0.00290249,0.0031098109,6.0,0.0,0.42857143,0.004353735,0.0,0.0003109811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-29,42.0,5.0,5.0,0.030476147,0.0036281128,0.0036281128,6.0,0.0,0.42857143,0.004353735,0.0,0.0003109811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-30,57.0,15.0,7.142857,0.041360486,0.010884338,0.0051830183,6.0,0.0,0.42857143,0.004353735,0.0,0.0003109811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-01-31,73.0,16.0,9.142858,0.052970447,0.01160996,0.0066342633,6.0,0.0,0.42857143,0.004353735,0.0,0.0003109811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-01,82.0,9.0,9.142858,0.05950105,0.006530603,0.0066342633,7.0,1.0,0.5714286,0.005079358,0.0007256225,0.00041464146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-02,108.0,26.0,11.0,0.07836723,0.018866187,0.007981848,10.0,3.0,0.5714286,0.0072562257,0.0021768676,0.00041464146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-03,114.0,6.0,11.571428,0.08272097,0.004353735,0.00839649,10.0,0.0,0.5714286,0.0072562257,0.0,0.00041464146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-04,123.0,9.0,12.285714,0.08925157,0.006530603,0.008914791,11.0,1.0,0.71428573,0.007981848,0.0007256225,0.0005183018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-05,163.0,40.0,17.285715,0.11827648,0.029024903,0.012542904,11.0,0.0,0.71428573,0.007981848,0.0,0.0005183018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-06,175.0,12.0,16.857143,0.12698394,0.00870747,0.012231923,11.0,0.0,0.71428573,0.007981848,0.0,0.0005183018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-07,175.0,4.0,15.142858,0.12698394,0.00290249,0.010987999,11.0,0.0,0.71428573,0.007981848,0.0,0.0005183018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-08,180.0,5.0,14.571428,0.13061206,0.0036281128,0.010573357,11.0,0.0,0.5714286,0.007981848,0.0,0.00041464146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-09,225.0,45.0,17.285715,0.16326508,0.032653015,0.012542904,11.0,0.0,0.14285715,0.007981848,0.0,0.000103660364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-10,232.0,7.0,17.428572,0.16834444,0.005079358,0.012646564,11.0,0.0,0.14285715,0.007981848,0.0,0.000103660364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-11,236.0,4.0,16.714285,0.17124692,0.00290249,0.012128263,11.0,0.0,0.0,0.007981848,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-12,243.0,7.0,12.0,0.17632627,0.005079358,0.00870747,11.0,0.0,0.0,0.007981848,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-13,259.0,16.0,12.571428,0.18793625,0.01160996,0.009122112,12.0,1.0,0.14285715,0.00870747,0.0007256225,0.000103660364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-14,275.0,16.0,14.285714,0.1995462,0.01160996,0.010366037,12.0,0.0,0.14285715,0.00870747,0.0,0.000103660364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-15,293.0,18.0,16.142857,0.21260741,0.013061206,0.011713621,12.0,0.0,0.14285715,0.00870747,0.0,0.000103660364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-16,322.0,29.0,13.857142,0.23365046,0.021043055,0.010055055,13.0,1.0,0.2857143,0.0094330935,0.0007256225,0.00020732073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-17,333.0,11.0,14.428572,0.24163231,0.007981848,0.0104696965,13.0,0.0,0.2857143,0.0094330935,0.0,0.00020732073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-18,344.0,11.0,15.428572,0.24961416,0.007981848,0.01119532,13.0,0.0,0.2857143,0.0094330935,0.0,0.00020732073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-19,393.0,49.0,21.428572,0.28516966,0.035555504,0.015549054,13.0,0.0,0.2857143,0.0094330935,0.0,0.00020732073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-20,418.0,25.0,22.714285,0.30331022,0.018140564,0.016481997,14.0,1.0,0.2857143,0.010158716,0.0007256225,0.00020732073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-21,515.0,97.0,34.285713,0.3736956,0.07038539,0.024878487,14.0,0.0,0.2857143,0.010158716,0.0,0.00020732073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-22,744.0,229.0,64.42857,0.53986317,0.16616756,0.046750825,16.0,2.0,0.5714286,0.01160996,0.001451245,0.00041464146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-23,1075.0,331.0,107.57143,0.78004426,0.24018106,0.07805625,19.0,3.0,0.85714287,0.013786828,0.0021768676,0.0006219622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-24,1356.0,281.0,146.14285,0.9839442,0.20389993,0.10604455,25.0,6.0,1.7142857,0.018140564,0.004353735,0.0012439244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-25,1614.0,258.0,181.42857,1.1711547,0.18721062,0.13164866,30.0,5.0,2.4285715,0.021768676,0.0036281128,0.0017622262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-26,2007.0,393.0,230.57143,1.4563245,0.28516966,0.16730782,37.0,7.0,3.4285715,0.026848035,0.005079358,0.0024878487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-27,2608.0,601.0,312.85715,1.8924236,0.43609914,0.2270162,42.0,5.0,4.0,0.030476147,0.0036281128,0.00290249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-28,3368.0,760.0,407.57144,2.4438968,0.55147314,0.29574302,48.0,6.0,4.857143,0.03482988,0.004353735,0.0035244524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-02-29,4599.0,1231.0,550.7143,3.3371382,0.89324135,0.3996107,57.0,9.0,5.857143,0.041360486,0.006530603,0.0042500747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-01,5804.0,1205.0,675.5714,4.211513,0.87437516,0.49020985,68.0,11.0,7.0,0.049342334,0.007981848,0.005079358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-02,7135.0,1331.0,825.5714,5.1773167,0.9658036,0.59905326,82.0,14.0,8.142858,0.05950105,0.010158716,0.0059086406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-03,8244.0,1109.0,947.1429,5.9820323,0.8047154,0.6872682,105.0,23.0,10.714286,0.07619037,0.01668932,0.007774527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-04,9462.0,1218.0,1065.0,6.8658404,0.88380826,0.772788,145.0,40.0,15.428572,0.10521527,0.029024903,0.01119532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-05,10837.0,1375.0,1175.5714,7.8635716,0.99773103,0.85302114,179.0,34.0,19.571428,0.12988643,0.024671167,0.01420147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-06,12543.0,1706.0,1310.7142,9.101483,1.237912,0.95108384,232.0,53.0,26.285715,0.16834444,0.038457993,0.019073507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-07,14334.0,1791.0,1390.7142,10.401073,1.29959,1.0091337,289.0,57.0,33.142857,0.20970492,0.041360486,0.024049204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-08,19457.0,5123.0,1950.4286,14.118438,3.7173643,1.415275,378.0,89.0,44.285713,0.27428532,0.0645804,0.03213471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-09,21869.0,2412.0,2104.8572,15.86864,1.7502016,1.5273318,524.0,146.0,63.142857,0.38022622,0.10594089,0.04581788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-10,25005.0,3136.0,2394.4285,18.144192,2.2755523,1.7374513,634.0,110.0,75.57143,0.46004468,0.07981848,0.054836333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-11,27900.0,2895.0,2634.0,20.24487,2.1006773,1.9112898,825.0,191.0,97.14286,0.5986386,0.13859391,0.07048905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-12,32693.0,4793.0,3122.2856,23.722778,3.4779088,2.265601,1049.0,224.0,124.28571,0.7611781,0.16253945,0.09018452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-13,38108.0,5415.0,3652.1428,27.652023,3.9292462,2.650077,1275.0,226.0,149.0,0.92516875,0.16399069,0.10811776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-14,43781.0,5673.0,4206.7144,31.76848,4.1164565,3.0524867,1567.0,292.0,182.57143,1.1370505,0.21188179,0.13247794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-15,71167.0,27386.0,7387.143,51.64038,19.871899,5.3602777,2420.0,853.0,291.7143,1.7560066,0.618956,0.21167447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-16,77861.0,6694.0,7998.857,56.497696,4.8573174,5.804151,2850.0,430.0,332.2857,2.0680242,0.3120177,0.241114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-17,86399.0,8538.0,8770.571,62.69306,6.1953654,6.3641243,3286.0,436.0,378.85715,2.3843956,0.31637144,0.2749073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-18,95762.0,9363.0,9694.571,69.48707,6.794004,7.0346,3751.0,465.0,418.0,2.72181,0.33741447,0.30331022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-19,107458.0,11696.0,10680.714,77.973946,8.486881,7.750167,4368.0,617.0,474.14285,3.1695192,0.4477091,0.34404874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-20,122097.0,14639.0,11998.429,88.59634,10.622389,8.70633,5007.0,639.0,533.1429,3.633192,0.46367282,0.3868605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-21,139640.0,17543.0,13694.143,101.325935,12.729596,9.936779,5886.0,879.0,617.0,4.271014,0.6378222,0.4477091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
High-income countries,2020-03-22,224870.0,85230.0,21957.572,163.17075,61.84481,15.932909,10912.0,5026.0,1213.1428,7.917993,3.6469789,0.88028383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410108183.0,27.17694091796875,40.64899826049805,80.40190124511719,51743.6796875,,8.386144638061523,,5.280971050262451,
